collection,reference,price,currency,country,year,price_USD,price_USD_median,Price Difference,Difference Rate (%)
Luminor Due,PAM01378,6400,£,UK,2025,8246.4,7803.499500000001,442.90049999999883,5.675665129471704
Luminor Due,PAM01378,7400,$,USA,2025,7400.0,7803.499500000001,-403.4995000000008,-5.1707506356603306
Luminor Due,PAM01381,7900,€,France,2025,8529.630000000001,8242.4865,287.14350000000013,3.48369997330296
Luminor Due,PAM01381,1177000,￥,Japan,2025,7955.343,8242.4865,-287.14350000000104,-3.483699973302971
Luminor Due,PAM01381,6700,£,UK,2025,8632.95,8242.4865,390.46349999999984,4.737205211073137
Luminor Due,PAM01381,7800,$,USA,2025,7800.0,8242.4865,-442.4865000000009,-5.3683618408110325
Radiomir,PAM01382,5000,€,France,2025,5398.500000000001,5227.116,171.38400000000092,3.2787487402231155
Radiomir,PAM01382,748000,￥,Japan,2025,5055.732,5227.116,-171.38400000000001,-3.278748740223098
Radiomir,PAM01382,4300,£,UK,2025,5540.55,5227.116,313.4340000000002,5.996308480622971
Radiomir,PAM01382,4900,$,USA,2025,4900.0,5227.116,-327.116,-6.258058937280136
Radiomir,PAM01383,5000,€,France,2025,5398.500000000001,5227.116,171.38400000000092,3.2787487402231155
Radiomir,PAM01383,748000,￥,Japan,2025,5055.732,5227.116,-171.38400000000001,-3.278748740223098
Radiomir,PAM01383,4300,£,UK,2025,5540.55,5227.116,313.4340000000002,5.996308480622971
Radiomir,PAM01383,4900,$,USA,2025,4900.0,5227.116,-327.116,-6.258058937280136
Radiomir,PAM01384,5500,€,France,2025,5938.35,5720.088,218.26200000000063,3.815710527530357
Radiomir,PAM01384,814000,￥,Japan,2025,5501.826,5720.088,-218.26199999999972,-3.815710527530341
Radiomir,PAM01384,4700,£,UK,2025,6055.95,5720.088,335.8620000000001,5.871622954052457
Radiomir,PAM01384,5400,$,USA,2025,5400.0,5720.088,-320.08799999999974,-5.595857965821501
Radiomir,PAM01385,5500,€,France,2025,5938.35,5720.088,218.26200000000063,3.815710527530357
Radiomir,PAM01385,814000,￥,Japan,2025,5501.826,5720.088,-218.26199999999972,-3.815710527530341
Radiomir,PAM01385,4700,£,UK,2025,6055.95,5720.088,335.8620000000001,5.871622954052457
Radiomir,PAM01385,5400,$,USA,2025,5400.0,5720.088,-320.08799999999974,-5.595857965821501
Luminor Due,PAM01387,8400,€,France,2025,9069.48,8735.4585,334.0214999999989,3.8237431956204575
Luminor Due,PAM01387,1243000,￥,Japan,2025,8401.437,8735.4585,-334.02150000000074,-3.8237431956204784
Luminor Due,PAM01387,7100,£,UK,2025,9148.35,8735.4585,412.8914999999997,4.7266150941018115
Luminor Due,PAM01387,8300,$,USA,2025,8300.0,8735.4585,-435.45850000000064,-4.984952993595019
Luminor Due,PAM01388,7400,€,France,2025,7989.780000000001,7712.34,277.4400000000005,3.597351776503636
Luminor Due,PAM01388,1100000,￥,Japan,2025,7434.900000000001,7712.34,-277.4399999999996,-3.597351776503624
Luminor Due,PAM01388,6300,£,UK,2025,8117.55,7712.34,405.21000000000004,5.254047409735567
Luminor Due,PAM01388,7300,$,USA,2025,7300.0,7712.34,-412.34000000000015,-5.346496653415178
Submersible,PAM01403,52000,€,France,2025,56144.40000000001,49334.076,6810.324000000008,13.80450299707652
Submersible,PAM01403,7678000,￥,Japan,2025,51895.602,49334.076,2561.525999999998,5.192204268708708
Submersible,PAM01403,36300,£,UK,2025,46772.55,49334.076,-2561.525999999998,-5.192204268708708
Submersible,PAM01403,45100,$,USA,2025,45100.0,49334.076,-4234.076000000001,-8.582457285710593
Luminor,PAM01404,9800,€,France,2025,10581.06,10197.563999999998,383.496000000001,3.7606628406548963
Luminor,PAM01404,1452000,￥,Japan,2025,9814.068,10197.563999999998,-383.4959999999992,-3.7606628406548785
Luminor,PAM01404,8300,£,UK,2025,10694.55,10197.563999999998,496.9860000000008,4.873575689252854
Luminor,PAM01404,9600,$,USA,2025,9600.0,10197.563999999998,-597.5639999999985,-5.859870063085641
Submersible,PAM01405,195000,€,France,2025,210541.50000000003,184802.06699999998,25739.43300000005,13.928108823588023
Submersible,PAM01405,28776000,￥,Japan,2025,194496.984,184802.06699999998,9694.917000000016,5.246108529727655
Submersible,PAM01405,135900,£,UK,2025,175107.15,184802.06699999998,-9694.916999999987,-5.24610852972764
Submersible,PAM01405,168900,$,USA,2025,168900.0,184802.06699999998,-15902.06699999998,-8.60491836381894
Luminor,PAM01408,9400,€,France,2025,10149.18,9795.7515,353.4285,3.6079773971399742
Luminor,PAM01408,1397000,￥,Japan,2025,9442.323,9795.7515,-353.4285,-3.6079773971399742
Luminor,PAM01408,8000,£,UK,2025,10308.0,9795.7515,512.2484999999997,5.229292515229686
Luminor,PAM01408,9300,$,USA,2025,9300.0,9795.7515,-495.7515000000003,-5.060882771474963
Luminor,PAM01409,11200,€,France,2025,12092.64,11659.6695,432.97049999999945,3.713402854171805
Luminor,PAM01409,1661000,￥,Japan,2025,11226.699,11659.6695,-432.97049999999945,-3.713402854171805
Luminor,PAM01409,9500,£,UK,2025,12240.75,11659.6695,581.0805,4.983678997076204
Luminor,PAM01409,11000,$,USA,2025,11000.0,11659.6695,-659.6695,-5.657703247935115
Luminor,PAM01412,10000,€,France,2025,10797.000000000002,10417.0575,379.942500000001,3.6473111528855533
Luminor,PAM01412,1485000,￥,Japan,2025,10037.115,10417.0575,-379.942500000001,-3.6473111528855533
Luminor,PAM01412,8500,£,UK,2025,10952.25,10417.0575,535.1924999999992,5.1376552351755675
Luminor,PAM01412,9800,$,USA,2025,9800.0,10417.0575,-617.0575000000008,-5.923529749163818
Luminor,PAM01419,18200,€,France,2025,19650.54,18933.0225,717.5175000000017,3.7897673232047437
Luminor,PAM01419,2695000,￥,Japan,2025,18215.505,18933.0225,-717.5174999999981,-3.789767323204724
Luminor,PAM01419,15400,£,UK,2025,19842.9,18933.0225,909.8775000000023,4.805769918669892
Luminor,PAM01419,17900,$,USA,2025,17900.0,18933.0225,-1033.0224999999991,-5.456194329246687
Luminor Due,PAM01423,21900,€,France,2025,23645.430000000004,22789.192500000005,856.2374999999993,3.757208597891299
Luminor Due,PAM01423,3245000,￥,Japan,2025,21932.955,22789.192500000005,-856.2375000000029,-3.757208597891315
Luminor Due,PAM01423,18500,£,UK,2025,23837.25,22789.192500000005,1048.0574999999953,4.598923371242729
Luminor Due,PAM01423,21500,$,USA,2025,21500.0,22789.192500000005,-1289.1925000000047,-5.65703457900057
Luminor Due,PAM01424,7400,€,France,2025,7989.780000000001,7712.34,277.4400000000005,3.597351776503636
Luminor Due,PAM01424,1100000,￥,Japan,2025,7434.900000000001,7712.34,-277.4399999999996,-3.597351776503624
Luminor Due,PAM01424,6300,£,UK,2025,8117.55,7712.34,405.21000000000004,5.254047409735567
Luminor Due,PAM01424,7300,$,USA,2025,7300.0,7712.34,-412.34000000000015,-5.346496653415178
Luminor Due,PAM01425,7000,€,France,2025,7557.900000000001,7310.5275,247.3725000000004,3.3837845490629834
Luminor Due,PAM01425,1045000,￥,Japan,2025,7063.155000000001,7310.5275,-247.3724999999995,-3.383784549062971
Luminor Due,PAM01425,6000,£,UK,2025,7731.0,7310.5275,420.47249999999985,5.751602740021152
Luminor Due,PAM01425,6900,$,USA,2025,6900.0,7310.5275,-410.52750000000015,-5.6155660449947025
Luminor Due,PAM01426,7000,€,France,2025,7557.900000000001,7310.5275,247.3725000000004,3.3837845490629834
Luminor Due,PAM01426,1045000,￥,Japan,2025,7063.155000000001,7310.5275,-247.3724999999995,-3.383784549062971
Luminor Due,PAM01426,6000,£,UK,2025,7731.0,7310.5275,420.47249999999985,5.751602740021152
Luminor Due,PAM01426,6900,$,USA,2025,6900.0,7310.5275,-410.52750000000015,-5.6155660449947025
Luminor Due,PAM01428,7400,€,France,2025,7989.780000000001,7712.34,277.4400000000005,3.597351776503636
Luminor Due,PAM01428,1100000,￥,Japan,2025,7434.900000000001,7712.34,-277.4399999999996,-3.597351776503624
Luminor Due,PAM01428,6300,£,UK,2025,8117.55,7712.34,405.21000000000004,5.254047409735567
Luminor Due,PAM01428,7300,$,USA,2025,7300.0,7712.34,-412.34000000000015,-5.346496653415178
Luminor Due,PAM01429,7400,€,France,2025,7989.780000000001,7712.34,277.4400000000005,3.597351776503636
Luminor Due,PAM01429,1100000,￥,Japan,2025,7434.900000000001,7712.34,-277.4399999999996,-3.597351776503624
Luminor Due,PAM01429,6300,£,UK,2025,8117.55,7712.34,405.21000000000004,5.254047409735567
Luminor Due,PAM01429,7300,$,USA,2025,7300.0,7712.34,-412.34000000000015,-5.346496653415178
Radiomir,PAM01437,18500,€,France,2025,19974.45,19243.6755,730.7744999999995,3.797478813233987
Radiomir,PAM01437,2739000,￥,Japan,2025,18512.901,19243.6755,-730.7744999999995,-3.797478813233987
Radiomir,PAM01437,15700,£,UK,2025,20229.45,19243.6755,985.7744999999995,5.122589497001233
Radiomir,PAM01437,18200,$,USA,2025,18200.0,19243.6755,-1043.6755000000012,-5.423472766416173
Luminor,PAM01441,15200,€,France,2025,16411.440000000002,15826.4925,584.947500000002,3.6960021306047564
Luminor,PAM01441,2255000,￥,Japan,2025,15241.545,15826.4925,-584.9475000000002,-3.6960021306047453
Luminor,PAM01441,12900,£,UK,2025,16621.65,15826.4925,795.1575000000012,5.024218095070662
Luminor,PAM01441,14900,$,USA,2025,14900.0,15826.4925,-926.4925000000003,-5.854060841339294
Luminor Due,PAM01442,42000,€,France,2025,45347.4,43677.2925,1670.1074999999983,3.823743195620466
Luminor Due,PAM01442,6215000,￥,Japan,2025,42007.185000000005,43677.2925,-1670.1074999999983,-3.823743195620466
Luminor Due,PAM01442,35500,£,UK,2025,45741.75,43677.2925,2064.457499999997,4.726615094101808
Luminor Due,PAM01442,41200,$,USA,2025,41200.0,43677.2925,-2477.292500000003,-5.6718087550871035
Radiomir,PAM01453,50000,€,France,2025,53985.00000000001,47428.4145,6556.585500000008,13.824171794737117
Radiomir,PAM01453,7381000,￥,Japan,2025,49888.179,47428.4145,2459.7644999999975,5.186267611792078
Radiomir,PAM01453,34900,£,UK,2025,44968.65,47428.4145,-2459.7644999999975,-5.186267611792078
Radiomir,PAM01453,43300,$,USA,2025,43300.0,47428.4145,-4128.414499999999,-8.704517204554664
Submersible,PAM01466,16900,€,France,2025,18246.93,17599.251,647.6790000000001,3.6801509336959857
Submersible,PAM01466,2508000,￥,Japan,2025,16951.572,17599.251,-647.6790000000001,-3.6801509336959857
Submersible,PAM01466,14300,£,UK,2025,18425.55,17599.251,826.2989999999991,4.695080489504917
Submersible,PAM01466,16600,$,USA,2025,16600.0,17599.251,-999.2510000000002,-5.6778041292780035
Luminor,PAM01482,15500,€,France,2025,16735.350000000002,16137.145500000002,598.2044999999998,3.7070031995435606
Luminor,PAM01482,2299000,￥,Japan,2025,15538.941,16137.145500000002,-598.2045000000016,-3.707003199543572
Luminor,PAM01482,13100,£,UK,2025,16879.35,16137.145500000002,742.2044999999962,4.5993543281864575
Luminor,PAM01482,15200,$,USA,2025,15200.0,16137.145500000002,-937.1455000000024,-5.807380865469685
Luminor,PAM01483,19900,€,France,2025,21486.03,20705.781,780.2489999999998,3.768266456599729
Luminor,PAM01483,2948000,￥,Japan,2025,19925.532,20705.781,-780.2489999999998,-3.768266456599729
Luminor,PAM01483,16800,£,UK,2025,21646.8,20705.781,941.0190000000002,4.544716279960656
Luminor,PAM01483,19500,$,USA,2025,19500.0,20705.781,-1205.780999999999,-5.823402652621502
Luminor Due,PAM01494,42000,€,France,2025,45347.4,43677.2925,1670.1074999999983,3.823743195620466
Luminor Due,PAM01494,6215000,￥,Japan,2025,42007.185000000005,43677.2925,-1670.1074999999983,-3.823743195620466
Luminor Due,PAM01494,35500,£,UK,2025,45741.75,43677.2925,2064.457499999997,4.726615094101808
Luminor Due,PAM01494,41200,$,USA,2025,41200.0,43677.2925,-2477.292500000003,-5.6718087550871035
Luminor Due,PAM01504,41000,€,France,2025,44267.7,42654.174,1613.525999999998,3.782809157199945
Luminor Due,PAM01504,6072000,￥,Japan,2025,41040.648,42654.174,-1613.525999999998,-3.782809157199945
Luminor Due,PAM01504,34600,£,UK,2025,44582.1,42654.174,1927.9259999999995,4.519899975088017
Luminor Due,PAM01504,40200,$,USA,2025,40200.0,42654.174,-2454.173999999999,-5.753654964693489
Submersible,PAM01507,12500,€,France,2025,13496.250000000002,13030.6155,465.63450000000194,3.5733883790831054
Submersible,PAM01507,1859000,￥,Japan,2025,12564.981,13030.6155,-465.6345000000001,-3.5733883790830916
Submersible,PAM01507,10600,£,UK,2025,13658.1,13030.6155,627.4845000000005,4.815463245001745
Submersible,PAM01507,12300,$,USA,2025,12300.0,13030.6155,-730.6154999999999,-5.606914730927329
Luminor Due,PAM01508,8000,€,France,2025,8637.6,8333.646,303.9539999999997,3.64731115288554
Luminor Due,PAM01508,1188000,￥,Japan,2025,8029.692,8333.646,-303.95400000000063,-3.647311152885551
Luminor Due,PAM01508,6800,£,UK,2025,8761.8,8333.646,428.15399999999863,5.1376552351755596
Luminor Due,PAM01508,7900,$,USA,2025,7900.0,8333.646,-433.64600000000064,-5.203556762550276
Submersible,PAM01513,20100,€,France,2025,21701.97,20925.2745,776.6955000000016,3.711757759736923
Submersible,PAM01513,2981000,￥,Japan,2025,20148.579,20925.2745,-776.695499999998,-3.711757759736906
Submersible,PAM01513,17000,£,UK,2025,21904.5,20925.2745,979.2255000000005,4.679630367572958
Submersible,PAM01513,19700,$,USA,2025,19700.0,20925.2745,-1225.2744999999995,-5.855476352293489
Submersible,PAM01518,10400,€,France,2025,11228.88,10818.869999999999,410.0100000000002,3.789767323204736
Submersible,PAM01518,1540000,￥,Japan,2025,10408.86,10818.869999999999,-410.0099999999984,-3.7897673232047193
Submersible,PAM01518,8800,£,UK,2025,11338.8,10818.869999999999,519.9300000000003,4.805769918669882
Submersible,PAM01518,10200,$,USA,2025,10200.0,10818.869999999999,-618.869999999999,-5.720283171902417
Submersible,PAM01521,35000,€,France,2025,37789.50000000001,36403.93950000001,1385.5604999999996,3.806072966361235
Submersible,PAM01521,5181000,￥,Japan,2025,35018.379,36403.93950000001,-1385.5605000000069,-3.806072966361255
Submersible,PAM01521,29700,£,UK,2025,38268.45,36403.93950000001,1864.5104999999894,5.1217272789940465
Submersible,PAM01521,34200,$,USA,2025,34200.0,36403.93950000001,-2203.9395000000077,-6.054123620329627
Luminor,PAM01526,13500,€,France,2025,14575.95,14053.734,522.2160000000003,3.7158523136982695
Luminor,PAM01526,2002000,￥,Japan,2025,13531.518,14053.734,-522.2160000000003,-3.7158523136982695
Luminor,PAM01526,11400,£,UK,2025,14688.9,14053.734,635.1659999999993,4.519553308750537
Luminor,PAM01526,13300,$,USA,2025,13300.0,14053.734,-753.7340000000004,-5.363229444929016
Luminor Due,PAM01539,8400,€,France,2025,9069.48,8735.4585,334.0214999999989,3.8237431956204575
Luminor Due,PAM01539,1243000,￥,Japan,2025,8401.437,8735.4585,-334.02150000000074,-3.8237431956204784
Luminor Due,PAM01539,7100,£,UK,2025,9148.35,8735.4585,412.8914999999997,4.7266150941018115
Luminor Due,PAM01539,8300,$,USA,2025,8300.0,8735.4585,-435.45850000000064,-4.984952993595019
Submersible,PAM01543,16900,€,France,2025,18246.93,17599.251,647.6790000000001,3.6801509336959857
Submersible,PAM01543,2508000,￥,Japan,2025,16951.572,17599.251,-647.6790000000001,-3.6801509336959857
Submersible,PAM01543,14300,£,UK,2025,18425.55,17599.251,826.2989999999991,4.695080489504917
Submersible,PAM01543,16600,$,USA,2025,16600.0,17599.251,-999.2510000000002,-5.6778041292780035
Luminor,PAM01548,11000,€,France,2025,11876.7,11440.176,436.52400000000125,3.815710527530357
Luminor,PAM01548,1628000,￥,Japan,2025,11003.652,11440.176,-436.52399999999943,-3.815710527530341
Luminor,PAM01548,9300,£,UK,2025,11983.05,11440.176,542.8739999999998,4.74532909283913
Luminor,PAM01548,10800,$,USA,2025,10800.0,11440.176,-640.1759999999995,-5.595857965821501
Luminor Due,PAM01552,7000,€,France,2025,7557.900000000001,7310.5275,247.3725000000004,3.3837845490629834
Luminor Due,PAM01552,1045000,￥,Japan,2025,7063.155000000001,7310.5275,-247.3724999999995,-3.383784549062971
Luminor Due,PAM01552,6000,£,UK,2025,7731.0,7310.5275,420.47249999999985,5.751602740021152
Luminor Due,PAM01552,6900,$,USA,2025,6900.0,7310.5275,-410.52750000000015,-5.6155660449947025
Luminor Due,PAM01557,9800,€,France,2025,10581.06,10197.563999999998,383.496000000001,3.7606628406548963
Luminor Due,PAM01557,1452000,￥,Japan,2025,9814.068,10197.563999999998,-383.4959999999992,-3.7606628406548785
Luminor Due,PAM01557,8300,£,UK,2025,10694.55,10197.563999999998,496.9860000000008,4.873575689252854
Luminor Due,PAM01557,9600,$,USA,2025,9600.0,10197.563999999998,-597.5639999999985,-5.859870063085641
Luminor,PAM01562,9700,€,France,2025,10473.09,10106.4045,366.6854999999996,3.628248800055446
Luminor,PAM01562,1441000,￥,Japan,2025,9739.719,10106.4045,-366.6855000000014,-3.6282488000554634
Luminor,PAM01562,8200,£,UK,2025,10565.7,10106.4045,459.2955000000002,4.544598427660403
Luminor,PAM01562,9500,$,USA,2025,9500.0,10106.4045,-606.4045000000006,-6.000200170100064
Submersible,PAM01563,18400,€,France,2025,19866.480000000003,19152.516000000003,713.9639999999999,3.7277817702906493
Submersible,PAM01563,2728000,￥,Japan,2025,18438.552,19152.516000000003,-713.9640000000036,-3.7277817702906684
Submersible,PAM01563,15600,£,UK,2025,20100.6,19152.516000000003,948.0839999999953,4.950179913699042
Submersible,PAM01563,18100,$,USA,2025,18100.0,19152.516000000003,-1052.5160000000033,-5.495445089303166
Luminor,PAM01564,9700,€,France,2025,10473.09,10106.4045,366.6854999999996,3.628248800055446
Luminor,PAM01564,1441000,￥,Japan,2025,9739.719,10106.4045,-366.6855000000014,-3.6282488000554634
Luminor,PAM01564,8200,£,UK,2025,10565.7,10106.4045,459.2955000000002,4.544598427660403
Luminor,PAM01564,9500,$,USA,2025,9500.0,10106.4045,-606.4045000000006,-6.000200170100064
Submersible,PAM01565,11500,€,France,2025,12416.55,11970.322499999998,446.2275000000009,3.7277817702906577
Submersible,PAM01565,1705000,￥,Japan,2025,11524.095,11970.322499999998,-446.22749999999905,-3.7277817702906426
Submersible,PAM01565,9800,£,UK,2025,12627.3,11970.322499999998,656.9775000000009,5.4883859645385575
Submersible,PAM01565,11300,$,USA,2025,11300.0,11970.322499999998,-670.3224999999984,-5.599870011856392
Radiomir,PAM01570,6100,€,France,2025,6586.170000000001,6378.568500000001,207.60149999999976,3.2546722669827832
Radiomir,PAM01570,913000,￥,Japan,2025,6170.967000000001,6378.568500000001,-207.60150000000067,-3.254672266982798
Radiomir,PAM01570,5200,£,UK,2025,6700.2,6378.568500000001,321.6314999999986,5.042377455066894
Radiomir,PAM01570,6000,$,USA,2025,6000.0,6378.568500000001,-378.5685000000012,-5.935007204202654
Radiomir,PAM01571,6100,€,France,2025,6586.170000000001,6378.568500000001,207.60149999999976,3.2546722669827832
Radiomir,PAM01571,913000,￥,Japan,2025,6170.967000000001,6378.568500000001,-207.60150000000067,-3.254672266982798
Radiomir,PAM01571,5200,£,UK,2025,6700.2,6378.568500000001,321.6314999999986,5.042377455066894
Radiomir,PAM01571,6000,$,USA,2025,6000.0,6378.568500000001,-378.5685000000012,-5.935007204202654
Radiomir,PAM01572,6100,€,France,2025,6586.170000000001,6378.568500000001,207.60149999999976,3.2546722669827832
Radiomir,PAM01572,913000,￥,Japan,2025,6170.967000000001,6378.568500000001,-207.60150000000067,-3.254672266982798
Radiomir,PAM01572,5200,£,UK,2025,6700.2,6378.568500000001,321.6314999999986,5.042377455066894
Radiomir,PAM01572,6000,$,USA,2025,6000.0,6378.568500000001,-378.5685000000012,-5.935007204202654
Radiomir,PAM01573,6100,€,France,2025,6586.170000000001,6378.568500000001,207.60149999999976,3.2546722669827832
Radiomir,PAM01573,913000,￥,Japan,2025,6170.967000000001,6378.568500000001,-207.60150000000067,-3.254672266982798
Radiomir,PAM01573,5200,£,UK,2025,6700.2,6378.568500000001,321.6314999999986,5.042377455066894
Radiomir,PAM01573,6000,$,USA,2025,6000.0,6378.568500000001,-378.5685000000012,-5.935007204202654
Submersible,PAM01579,11200,€,France,2025,12092.64,11659.6695,432.97049999999945,3.713402854171805
Submersible,PAM01579,1661000,￥,Japan,2025,11226.699,11659.6695,-432.97049999999945,-3.713402854171805
Submersible,PAM01579,9500,£,UK,2025,12240.75,11659.6695,581.0805,4.983678997076204
Submersible,PAM01579,11000,$,USA,2025,11000.0,11659.6695,-659.6695,-5.657703247935115
Submersible,PAM01590,9700,€,France,2025,10473.09,10106.4045,366.6854999999996,3.628248800055446
Submersible,PAM01590,1441000,￥,Japan,2025,9739.719,10106.4045,-366.6855000000014,-3.6282488000554634
Submersible,PAM01590,8200,£,UK,2025,10565.7,10106.4045,459.2955000000002,4.544598427660403
Submersible,PAM01590,9500,$,USA,2025,9500.0,10106.4045,-606.4045000000006,-6.000200170100064
Submersible,PAM01595,10100,€,France,2025,10904.97,10508.217,396.7529999999988,3.7756452878732785
Submersible,PAM01595,1496000,￥,Japan,2025,10111.464,10508.217,-396.7530000000006,-3.775645287873296
Submersible,PAM01595,8600,£,UK,2025,11081.1,10508.217,572.8829999999998,5.451762178112611
Submersible,PAM01595,9900,$,USA,2025,9900.0,10508.217,-608.2170000000006,-5.788013323287866
Submersible,PAM01596,10100,€,France,2025,10904.97,10508.217,396.7529999999988,3.7756452878732785
Submersible,PAM01596,1496000,￥,Japan,2025,10111.464,10508.217,-396.7530000000006,-3.775645287873296
Submersible,PAM01596,8600,£,UK,2025,11081.1,10508.217,572.8829999999998,5.451762178112611
Submersible,PAM01596,9900,$,USA,2025,9900.0,10508.217,-608.2170000000006,-5.788013323287866
Luminor,PAM01623,5700,€,France,2025,6154.290000000001,5939.5815,214.70850000000064,3.6148758965593895
Luminor,PAM01623,847000,￥,Japan,2025,5724.8730000000005,5939.5815,-214.70849999999973,-3.614875896559374
Luminor,PAM01623,4900,£,UK,2025,6313.65,5939.5815,374.0684999999994,6.297893210152927
Luminor,PAM01623,5600,$,USA,2025,5600.0,5939.5815,-339.58150000000023,-5.717263076531574
Luminor,PAM01624,6200,€,France,2025,6694.14,6469.728,224.41200000000026,3.4686465953437344
Luminor,PAM01624,924000,￥,Japan,2025,6245.316,6469.728,-224.41200000000026,-3.4686465953437344
Luminor,PAM01624,5300,£,UK,2025,6829.05,6469.728,359.3220000000001,5.553896547119138
Luminor,PAM01624,6100,$,USA,2025,6100.0,6469.728,-369.72800000000007,-5.714737930249928
Luminor,PAM01628,10700,€,France,2025,11552.79,11129.523000000001,423.2669999999998,3.803100995433495
Luminor,PAM01628,1584000,￥,Japan,2025,10706.256,11129.523000000001,-423.26700000000164,-3.8031009954335113
Luminor,PAM01628,9100,£,UK,2025,11725.35,11129.523000000001,595.8269999999993,5.353571756848872
Luminor,PAM01628,10500,$,USA,2025,10500.0,11129.523000000001,-629.523000000001,-5.656334058521654
Luminor,PAM01640,10000,€,France,2025,10797.000000000002,10417.0575,379.942500000001,3.6473111528855533
Luminor,PAM01640,1485000,￥,Japan,2025,10037.115,10417.0575,-379.942500000001,-3.6473111528855533
Luminor,PAM01640,8500,£,UK,2025,10952.25,10417.0575,535.1924999999992,5.1376552351755675
Luminor,PAM01640,9800,$,USA,2025,9800.0,10417.0575,-617.0575000000008,-5.923529749163818
Luminor,PAM01641,25900,€,France,2025,27964.230000000003,26956.0155,1008.2145000000019,3.7402208052595967
Luminor,PAM01641,3839000,￥,Japan,2025,25947.801,26956.0155,-1008.2145000000019,-3.7402208052595967
Luminor,PAM01641,21900,£,UK,2025,28218.15,26956.0155,1262.1345000000001,4.682199785795493
Luminor,PAM01641,25400,$,USA,2025,25400.0,26956.0155,-1556.0155000000013,-5.772423969707249
Radiomir,PAM01643,49000,€,France,2025,52905.3,46494.171,6411.129000000001,13.789102724296342
Radiomir,PAM01643,7238000,￥,Japan,2025,48921.642,46494.171,2427.4709999999977,5.221022222334059
Radiomir,PAM01643,34200,£,UK,2025,44066.7,46494.171,-2427.471000000005,-5.221022222334075
Radiomir,PAM01643,42500,$,USA,2025,42500.0,46494.171,-3994.171000000002,-8.590691938565808
Luminor,PAM01655,8200,€,France,2025,8853.54,8553.139500000001,300.40049999999974,3.5121664974597886
Luminor,PAM01655,1221000,￥,Japan,2025,8252.739,8553.139500000001,-300.40050000000156,-3.51216649745981
Luminor,PAM01655,7000,£,UK,2025,9019.5,8553.139500000001,466.36049999999886,5.452506649751227
Luminor,PAM01655,8100,$,USA,2025,8100.0,8553.139500000001,-453.13950000000114,-5.297931829593111
Submersible,PAM01669,13900,€,France,2025,15007.830000000002,14455.5465,552.2835000000014,3.8205646531592654
Submersible,PAM01669,2057000,￥,Japan,2025,13903.263,14455.5465,-552.2834999999995,-3.820564653159253
Submersible,PAM01669,11800,£,UK,2025,15204.3,14455.5465,748.7534999999989,5.1796969419315895
Submersible,PAM01669,13700,$,USA,2025,13700.0,14455.5465,-755.5465000000004,-5.226689284974459
Submersible,PAM01670,95000,€,France,2025,102571.5,90111.26250000001,12460.237499999988,13.827613945593079
Submersible,PAM01670,14025000,￥,Japan,2025,94794.975,90111.26250000001,4683.712499999994,5.197699344185743
Submersible,PAM01670,66300,£,UK,2025,85427.55,90111.26250000001,-4683.712500000009,-5.197699344185759
Submersible,PAM01670,82300,$,USA,2025,82300.0,90111.26250000001,-7811.262500000012,-8.668464166729448
Luminor,PAM01674,19500,€,France,2025,21054.15,20303.968500000003,750.1814999999988,3.694753072533572
Luminor,PAM01674,2893000,￥,Japan,2025,19553.787,20303.968500000003,-750.1815000000024,-3.69475307253359
Luminor,PAM01674,16500,£,UK,2025,21260.25,20303.968500000003,956.2814999999973,4.70982556932157
Luminor,PAM01674,19100,$,USA,2025,19100.0,20303.968500000003,-1203.9685000000027,-5.9297200938821515
Submersible,PAM01676,12100,€,France,2025,13064.37,12591.6285,472.7415000000001,3.754411115289814
Submersible,PAM01676,1793000,￥,Japan,2025,12118.887,12591.6285,-472.7415000000001,-3.754411115289814
Submersible,PAM01676,10300,£,UK,2025,13271.55,12591.6285,679.9214999999986,5.3997900271597
Submersible,PAM01676,11900,$,USA,2025,11900.0,12591.6285,-691.6285000000007,-5.492764498253746
Submersible,PAM01681,12300,€,France,2025,13280.31,12811.122,469.1880000000001,3.6623490120537463
Submersible,PAM01681,1826000,￥,Japan,2025,12341.934,12811.122,-469.1880000000001,-3.6623490120537463
Submersible,PAM01681,10400,£,UK,2025,13400.4,12811.122,589.2780000000002,4.599737634221267
Submersible,PAM01681,12100,$,USA,2025,12100.0,12811.122,-711.1219999999994,-5.550817484994674
Luminor,PAM01688,53000,€,France,2025,57224.100000000006,50268.3195,6955.780500000008,13.837304626823677
Luminor,PAM01688,7821000,￥,Japan,2025,52862.139,50268.3195,2593.819500000005,5.15994870288036
Luminor,PAM01688,37000,£,UK,2025,47674.5,50268.3195,-2593.819499999998,-5.159948702880346
Luminor,PAM01688,45900,$,USA,2025,45900.0,50268.3195,-4368.319499999998,-8.690005043832821
Submersible,PAM01800,108000,€,France,2025,116607.6,102377.8755,14229.724500000011,13.89921839118454
Submersible,PAM01800,15939000,￥,Japan,2025,107731.701,102377.8755,5353.825500000006,5.229475092985307
Submersible,PAM01800,75300,£,UK,2025,97024.05,102377.8755,-5353.825499999992,-5.229475092985292
Submersible,PAM01800,93600,$,USA,2025,93600.0,102377.8755,-8777.875499999995,-8.573996536976384
Submersible,PAM02068,11900,€,France,2025,12848.430000000002,12409.309500000001,439.1205000000009,3.538637665536514
Submersible,PAM02068,1771000,￥,Japan,2025,11970.189,12409.309500000001,-439.1205000000009,-3.538637665536514
