collection,reference,price,currency,country,year,price_USD,price_USD_median,Price Difference,Difference Rate (%)
LUMINOR,PAM01356,11100.0,USD,USA,2021,11100.0,10259.0,841.0,8.197680085778341
LUMINOR,PAM01358,8500.0,EUR,France,2021,10030.0,10259.0,-229.0,-2.2321863729408324
LUMINOR,PAM01358,1056000.0,JPY,Japan,2021,9609.6,10259.0,-649.3999999999996,-6.330051661955352
LUMINOR,PAM01358,7600.0,GBP,UK,2021,10488.0,10259.0,229.0,2.2321863729408324
LUMINOR,PAM01358,11100.0,USD,USA,2021,11100.0,10259.0,841.0,8.197680085778341
SUBMERSIBLE,PAM01389,11500.0,EUR,France,2021,13570.0,13754.0,-184.0,-1.3377926421404682
SUBMERSIBLE,PAM01389,1386000.0,JPY,Japan,2021,12612.6,13754.0,-1141.3999999999996,-8.298676748582228
SUBMERSIBLE,PAM01389,10100.0,GBP,UK,2021,13937.999999999998,13754.0,183.99999999999818,1.3377926421404551
SUBMERSIBLE,PAM01389,15000.0,USD,USA,2021,15000.0,13754.0,1246.0,9.059182783190344
LUMINOR,PAM01392,7700.0,EUR,France,2021,9086.0,9166.0,-80.0,-0.8727907484180668
LUMINOR,PAM01392,957000.0,JPY,Japan,2021,8708.7,9166.0,-457.2999999999993,-4.989090115644766
LUMINOR,PAM01392,6700.0,GBP,UK,2021,9246.0,9166.0,80.0,0.8727907484180668
LUMINOR,PAM01392,10100.0,USD,USA,2021,10100.0,9166.0,934.0,10.18983198778093
LUMINOR,PAM01438,14500.0,EUR,France,2021,17110.0,16697.0,413.0,2.4734982332155475
LUMINOR,PAM01438,1760000.0,JPY,Japan,2021,16016.0,16697.0,-681.0,-4.078576989878421
LUMINOR,PAM01438,11800.0,GBP,UK,2021,16283.999999999998,16697.0,-413.0000000000018,-2.4734982332155586
LUMINOR,PAM01438,18900.0,USD,USA,2021,18900.0,16697.0,2203.0,13.193986943762354
LUMINOR,PAM01441,13500.0,EUR,France,2021,15930.0,15622.650000000001,307.34999999999854,1.9673358873174431
LUMINOR,PAM01441,1683000.0,JPY,Japan,2021,15315.300000000001,15622.650000000001,-307.35000000000036,-1.967335887317455
LUMINOR,PAM01441,10200.0,GBP,UK,2021,14075.999999999998,15622.650000000001,-1546.6500000000033,-9.900048967364713
LUMINOR,PAM01441,17600.0,USD,USA,2021,17600.0,15622.650000000001,1977.3499999999985,12.65694360431808
LUMINOR,PAM01499,7900.0,EUR,France,2021,9322.0,9353.0,-31.0,-0.3314444563241741
LUMINOR,PAM01499,990000.0,JPY,Japan,2021,9009.0,9353.0,-344.0,-3.6779642895327704
LUMINOR,PAM01499,6800.0,GBP,UK,2021,9384.0,9353.0,31.0,0.3314444563241741
LUMINOR,PAM01499,10300.0,USD,USA,2021,10300.0,9353.0,947.0,10.125093552870737
LUMINOR,PAM01523,7700.0,EUR,France,2021,9086.0,9166.0,-80.0,-0.8727907484180668
LUMINOR,PAM01523,957000.0,JPY,Japan,2021,8708.7,9166.0,-457.2999999999993,-4.989090115644766
LUMINOR,PAM01523,6700.0,GBP,UK,2021,9246.0,9166.0,80.0,0.8727907484180668
LUMINOR,PAM01523,10100.0,USD,USA,2021,10100.0,9166.0,934.0,10.18983198778093
LUMINOR,PAM01535,8900.0,EUR,France,2021,10502.0,10564.0,-62.0,-0.5868989019310867
LUMINOR,PAM01535,1100000.0,JPY,Japan,2021,10010.0,10564.0,-554.0,-5.244225672093903
LUMINOR,PAM01535,7700.0,GBP,UK,2021,10626.0,10564.0,62.0,0.5868989019310867
LUMINOR,PAM01535,11600.0,USD,USA,2021,11600.0,10564.0,1036.0,9.80689132904203
LUMINOR,PAM01537,9300.0,EUR,France,2021,10974.0,11007.0,-33.0,-0.2998092123194331
LUMINOR,PAM01537,1155000.0,JPY,Japan,2021,10510.5,11007.0,-496.5,-4.510765876260561
LUMINOR,PAM01537,8000.0,GBP,UK,2021,11040.0,11007.0,33.0,0.2998092123194331
LUMINOR,PAM01537,12100.0,USD,USA,2021,12100.0,11007.0,1093.0,9.930044517125465
SUBMERSIBLE,PAM01616,17400.0,EUR,France,2021,20532.0,21030.0,-498.0,-2.3680456490727533
SUBMERSIBLE,PAM01616,2178000.0,JPY,Japan,2021,19819.8,21030.0,-1210.2000000000007,-5.754636233951501
SUBMERSIBLE,PAM01616,15600.0,GBP,UK,2021,21528.0,21030.0,498.0,2.3680456490727533
SUBMERSIBLE,PAM01616,22600.0,USD,USA,2021,22600.0,21030.0,1570.0,7.465525439847837
LUMINOR,PAM01661,13500.0,EUR,France,2021,15930.0,15622.650000000001,307.34999999999854,1.9673358873174431
LUMINOR,PAM01661,1683000.0,JPY,Japan,2021,15315.300000000001,15622.650000000001,-307.35000000000036,-1.967335887317455
LUMINOR,PAM01661,10800.0,GBP,UK,2021,14903.999999999998,15622.650000000001,-718.6500000000033,-4.600051847797929
LUMINOR,PAM01661,17600.0,USD,USA,2021,17600.0,15622.650000000001,1977.3499999999985,12.65694360431808
LUMINOR,PAM01662,15000.0,EUR,France,2021,17700.0,18165.0,-465.0,-2.559867877786953
LUMINOR,PAM01662,1804000.0,JPY,Japan,2021,16416.4,18165.0,-1748.5999999999985,-9.626204238920993
LUMINOR,PAM01662,13500.0,GBP,UK,2021,18630.0,18165.0,465.0,2.559867877786953
LUMINOR,PAM01662,19600.0,USD,USA,2021,19600.0,18165.0,1435.0,7.89980732177264
LUMINOR,PAM01663,16000.0,EUR,France,2021,18880.0,19307.0,-427.0,-2.211633086445331
LUMINOR,PAM01663,1991000.0,JPY,Japan,2021,18118.100000000002,19307.0,-1188.8999999999978,-6.157870202517211
LUMINOR,PAM01663,14300.0,GBP,UK,2021,19734.0,19307.0,427.0,2.211633086445331
LUMINOR,PAM01663,20900.0,USD,USA,2021,20900.0,19307.0,1593.0,8.250893458331175
LUMINOR,PAM01664,13500.0,EUR,France,2021,15930.0,16314.0,-384.0,-2.3538065465244578
LUMINOR,PAM01664,1683000.0,JPY,Japan,2021,15315.300000000001,16314.0,-998.6999999999989,-6.121735932328056
LUMINOR,PAM01664,12100.0,GBP,UK,2021,16698.0,16314.0,384.0,2.3538065465244578
LUMINOR,PAM01664,17600.0,USD,USA,2021,17600.0,16314.0,1286.0,7.882800049037636
RADIOMIR,PAM02020,6500.0,EUR,France,2021,7670.0,7837.0,-167.0,-2.1309174428990687
RADIOMIR,PAM02020,792000.0,JPY,Japan,2021,7207.200000000001,7837.0,-629.7999999999993,-8.036238356513962
RADIOMIR,PAM02020,5800.0,GBP,UK,2021,8003.999999999999,7837.0,166.9999999999991,2.1309174428990567
RADIOMIR,PAM02020,8400.0,USD,USA,2021,8400.0,7837.0,563.0,7.183871379354345
LUMINOR,PAM02392,7700.0,EUR,France,2021,9086.0,9166.0,-80.0,-0.8727907484180668
LUMINOR,PAM02392,957000.0,JPY,Japan,2021,8708.7,9166.0,-457.2999999999993,-4.989090115644766
LUMINOR,PAM02392,6700.0,GBP,UK,2021,9246.0,9166.0,80.0,0.8727907484180668
LUMINOR,PAM02392,10100.0,USD,USA,2021,10100.0,9166.0,934.0,10.18983198778093
