reference,year,image_url,collection,brand,country,price,product_url,currency,name,availability,currency_code,price_JPY,price_USD,price_GBP,price_EUR
PAM01382,2025,https://www.panerai.com/content/dam/rcq/pan/Ku/v1/KD/o5/Rb/Gp/9m/Wf/ki/Al/cA/Kuv1KDo5RbGp9mWfkiAlcA.png,Radiomir,PANERAI,Japan,748000,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01382-radiomir-officine.html,￥,ラジオミール オフィチーネ,Available,JPY,748000.0,4967.468,3947.944,4783.46
PAM01334,2025,https://www.panerai.com/content/dam/rcq/pan/gF/8W/6q/zc/WU/WL/kh/SC/cT/uT/ww/gF8W6qzcWUWLkhSCcTuTww.png,Radiomir,PANERAI,Japan,1067000,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01334-radiomir-tre-giorni.html,￥,ラジオミール トレ ジョルニ,Available,JPY,1067000.0,7085.947,5631.625999999999,6823.464999999999
PAM01335,2025,https://www.panerai.com/content/dam/rcq/pan/7w/I2/13/Xb/BE/Ga/MS/Z8/Y5/UA/Uw/7wI213XbBEGaMSZ8Y5UAUw.png,Radiomir,PANERAI,Japan,1067000,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01335-radiomir-tre-giorni.html,￥,ラジオミール トレ ジョルニ,Available,JPY,1067000.0,7085.947,5631.625999999999,6823.464999999999
PAM01350,2025,https://www.panerai.com/content/dam/rcq/pan/mC/bG/Av/li/W0/6q/58/sB/Gm/l_/1w/mCbGAvliW06q58sBGml_1w.png,Radiomir,PANERAI,Japan,1067000,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01350-radiomir-tre-giorni.html,￥,ラジオミール トレ ジョルニ,Available,JPY,1067000.0,7085.947,5631.625999999999,6823.464999999999
PAM01347,2025,https://www.panerai.com/content/dam/rcq/pan/sq/bR/W6/SN/-E/CF/th/-B/Zw/5b/tA/sqbRW6SN-ECFth-BZw5btA.png,Radiomir,PANERAI,Japan,1474000,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01347-radiomir-otto-giorni.html,￥,ラジオミール オット ジョルニ ,Out of Stock,JPY,1474000.0,9788.834,7779.772,9426.23
PAM01348,2025,https://www.panerai.com/content/dam/rcq/pan/4-/XO/xe/EC/K0/KB/TY/Ck/p1/Pc/dA/4-XOxeECK0KBTYCkp1PcdA.png,Radiomir,PANERAI,Japan,1474000,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01348-radiomir-otto-giorni.html,￥,ラジオミール オット ジョルニ ,Out of Stock,JPY,1474000.0,9788.834,7779.772,9426.23
PAM01349,2025,https://www.panerai.com/content/dam/rcq/pan/Or/cO/lA/rx/8k/-r/vp/Xi/gX/X4/Lg/OrcOlArx8k-rvpXigXX4Lg.png,Radiomir,PANERAI,Japan,1859000,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01349-radiomir-california.html,￥,ラジオミール カリフォルニア,Out of Stock,JPY,1859000.0,12345.619,9811.802,11888.304999999998
PAM01643,2025,https://www.panerai.com/content/dam/rcq/pan/eg/qU/d0/pZ/R9/Ww/SQ/tm/pW/lK/wg/egqUd0pZR9WwSQtmpWlKwg.png,Radiomir,PANERAI,Japan,7238000,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01643-radiomir-8-giorni-eilean.html,￥,ラジオミール 8 ジョルニ アイリーン,Out of Stock,JPY,7238000.0,48067.558000000005,38202.164,46287.009999999995
PAM01284,2025,https://www.panerai.com/content/dam/rcq/pan/9K/Y5/0m/Wz/80/ix/UJ/aO/96/Jt/RQ/9KY50mWz80ixUJaO96JtRQ.png,Radiomir,PANERAI,Japan,25091000,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01284-radiomir-tourbillon-gmt-bronzo.html,￥,ラジオミール トゥールビヨン GMT ブロンゾ,Out of Stock,JPY,25091000.0,166629.331,132430.29799999998,160456.94499999998
PAM00760,2025,https://www.panerai.com/content/dam/rcq/pan/23/44/86/4/2344864.png,Radiomir,PANERAI,Japan,2816000,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam00760-radiomir-bronzo.html,￥,ラジオミール ブロンゾ,Out of Stock,JPY,2816000.0,18701.056,14862.848,18008.32
PAM01026,2025,https://www.panerai.com/content/dam/rcq/pan/Y3/Ss/Mi/Bi/wk/-O/Lv/Y5/uN/5d/Kw/Y3SsMiBiwk-OLvY5uN5dKw.png,Radiomir,PANERAI,Japan,2739000,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01026-radiomir-quaranta-goldtech.html,￥,ラジオミール クアランタ ゴールドテック™,Available,JPY,2739000.0,18189.699,14456.442,17515.905
PAM01437,2025,https://www.panerai.com/content/dam/rcq/pan/g5/cn/Xo/v8/vE/CP/Dz/ME/gY/Ge/cQ/g5cnXov8vECPDzMEgYGecQ.png,Radiomir,PANERAI,Japan,2739000,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01437-radiomir-quaranta-yellow-gold.html,￥,ラジオミール クアランタ イエローゴールド,Available,JPY,2739000.0,18189.699,14456.442,17515.905
PAM01364,2025,https://www.panerai.com/content/dam/rcq/pan/nN/44/E4/4V/K0/OU/KX/iq/Yn/WM/tw/nN44E44VK0OUKXiqYnWMtw.png,Radiomir,PANERAI,Japan,8712000,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01364-radiomir-annual-calendar-platinumtech.html,￥,ラジオミール アニュアルカレンダー プラチナテック™,Out of Stock,JPY,8712000.0,57856.392,45981.935999999994,55713.24
PAM01453,2025,https://www.panerai.com/content/dam/rcq/pan/My/We/PY/oA/Tp/Oa/kB/sg/ji/dh/iw/MyWePYoATpOakBsgjidhiw.png,Radiomir,PANERAI,Japan,7381000,https://www.panerai.com/jp/ja/collections/watch-collection/radiomir/pam01453-radiomir-perpetual-calendar-gmt-goldtech.html,￥,ラジオミール パーペチュアルカレンダー GMT ゴールドテック™,Out of Stock,JPY,7381000.0,49017.221000000005,38956.918,47201.494999999995
PAM01623,2025,https://www.panerai.com/content/dam/rcq/pan/mc/zJ/or/Ov/Rc/aM/aT/bm/8A/yR/4Q/mczJorOvRcaMaTbm8AyR4Q.png,Luminor,PANERAI,Japan,847000,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01623-luminor-base-logo.html,￥,ルミノール ベース ロゴ,Available,JPY,847000.0,5624.927000000001,4470.465999999999,5416.565
PAM01087,2025,https://www.panerai.com/content/dam/rcq/pan/ly/Km/5Y/vf/ZE/Cs/Sd/0o/pV/X4/nA/lyKm5YvfZECsSd0opVX4nA.png,Luminor,PANERAI,Japan,847000,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01087-luminor-base-logo.html,￥,ルミノール ベース ロゴ,Available,JPY,847000.0,5624.927000000001,4470.465999999999,5416.565
PAM01086,2025,https://www.panerai.com/content/dam/rcq/pan/eO/-Y/kP/44/So/Ki/ps/Ho/yr/yZ/ow/eO-YkP44SoKipsHoyryZow.png,Luminor,PANERAI,Japan,847000,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01086-luminor-base-logo.html,￥,ルミノール ベース ロゴ,Available,JPY,847000.0,5624.927000000001,4470.465999999999,5416.565
PAM01084,2025,https://www.panerai.com/content/dam/rcq/pan/20/83/65/0/2083650.png,Luminor,PANERAI,Japan,924000,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01084-luminor-logo.html,￥,ルミノール ロゴ,Available,JPY,924000.0,6136.284000000001,4876.871999999999,5908.98
PAM01085,2025,https://www.panerai.com/content/dam/rcq/pan/20/61/23/0/2061230.png,Luminor,PANERAI,Japan,924000,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01085-luminor-logo.html,￥,Luminor Logo ,Available,JPY,924000.0,6136.284000000001,4876.871999999999,5908.98
PAM01624,2025,https://www.panerai.com/content/dam/rcq/pan/RP/Oi/dq/A6/SZ/yy/aM/v3/sX/4-/9w/RPOidqA6SZyyaMv3sX4-9w.png,Luminor,PANERAI,Japan,924000,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01624-luminor-logo.html,￥,ルミノール ロゴ,Available,JPY,924000.0,6136.284000000001,4876.871999999999,5908.98
PAM01628,2025,https://www.panerai.com/content/dam/rcq/pan/Hk/Ga/VG/Yo/Tk/KS/Jy/rN/sE/Nq/_Q/HkGaVGYoTkKSJyrNsENq_Q.png,Luminor,PANERAI,Japan,1584000,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01628-luminor-tre-giorni.html,￥,ルミノール トレ ジョルニ,Available,JPY,1584000.0,10519.344000000001,8360.351999999999,10129.68
PAM00914,2025,https://www.panerai.com/content/dam/rcq/pan/19/76/97/9/1976979.png,Luminor,PANERAI,Japan,1067000,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam00914-luminor-8-giorni.html,￥,ルミノール ベース,Available,JPY,1067000.0,7085.947,5631.625999999999,6823.464999999999
PAM00915,2025,https://www.panerai.com/content/dam/rcq/pan/19/76/97/7/1976977.png,Luminor,PANERAI,Japan,1144000,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam00915-luminor-8-giorni.html,￥,ルミノール ベース,Available,JPY,1144000.0,7597.304,6038.031999999999,7315.879999999999
PAM01655,2025,https://www.panerai.com/content/dam/rcq/pan/O8/G5/Gh/c9/Rx/-F/WM/TF/KB/r1/wQ/O8G5Ghc9Rx-FWMTFKBr1wQ.png,Luminor,PANERAI,Japan,1221000,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01655-luminor-destro-otto-giorni.html,￥,ルミノール デストロ オット ジョルニ,Available,JPY,1221000.0,8108.661,6444.437999999999,7808.294999999999
PAM00422,2025,https://www.panerai.com/content/dam/rcq/pan/79/27/56/792756.png,Luminor,PANERAI,Japan,1705000,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam00422-luminor-marina.html,￥,ルミノール マリーナ,Available,JPY,1705000.0,11322.905,8998.99,10903.474999999999
PAM01371,2025,https://www.panerai.com/content/dam/rcq/pan/22/37/63/3/2237633.png,Luminor,PANERAI,Japan,1177000,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01371-luminor-quaranta.html,￥,ルミノール クアランタ,Available,JPY,1177000.0,7816.457,6212.205999999999,7526.915
PAM01370,2025,https://www.panerai.com/content/dam/rcq/pan/22/37/39/8/2237398.png,Luminor,PANERAI,Japan,1177000,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01370-luminor-quaranta.html,￥,ルミノール クアランタ,Available,JPY,1177000.0,7816.457,6212.205999999999,7526.915
PAM01372,2025,https://www.panerai.com/content/dam/rcq/pan/22/37/63/4/2237634.png,Luminor,PANERAI,Japan,1177000,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01372-luminor-quaranta.html,￥,ルミノール クアランタ,Available,JPY,1177000.0,7816.457,6212.205999999999,7526.915
PAM01408,2025,https://www.panerai.com/content/dam/rcq/pan/UQ/Ak/CS/b6/7k/6a/A4/va/FF/7t/WQ/UQAkCSb67k6aA4vaFF7tWQ.png,Luminor,PANERAI,Japan,1397000,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01408-luminor-quaranta-steel-dlc-luna-rossa.html,￥,ルミノール クアランタ スティール DLC ルナ・ロッサ,Available,JPY,1397000.0,9277.477,7373.366,8933.814999999999
PAM01526,2025,https://www.panerai.com/content/dam/rcq/pan/N4/Nf/LG/Uz/Qr/aO/YK/-9/th/IN/TQ/N4NfLGUzQraOYK-9thINTQ.png,Luminor,PANERAI,Japan,2002000,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01526-luminor-quaranta-carbotech.html,￥,ルミノール クアランタ カーボテック™,Out of Stock,JPY,2002000.0,13295.282000000001,10566.555999999999,12802.789999999999
PAM01314,2025,https://www.panerai.com/content/dam/rcq/pan/20/66/83/2/2066832.png,Luminor,PANERAI,Japan,1320000,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01314-luminor-marina.html,￥,ルミノール マリーナ,Available,JPY,1320000.0,8766.12,6966.96,8441.4
PAM01313,2025,https://www.panerai.com/content/dam/rcq/pan/20/50/94/8/2050948.png,Luminor,PANERAI,Japan,1320000,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01313-luminor-marina.html,￥,ルミノール マリーナ,Available,JPY,1320000.0,8766.12,6966.96,8441.4
PAM01312,2025,https://www.panerai.com/content/dam/rcq/pan/13/33/02/4/1333024.png,Luminor,PANERAI,Japan,1320000,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01312-luminor-marina.html,￥,ルミノール マリーナ,Available,JPY,1320000.0,8766.12,6966.96,8441.4
PAM01157,2025,https://www.panerai.com/content/dam/rcq/pan/R-/Ap/va/Qh/qU/uK/cE/iQ/Og/Ny/qA/R-ApvaQhqUuKcEiQOgNyqA.png,Luminor,PANERAI,Japan,1430000,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01157-luminor-marina-blu-profondo.html,￥,ルミノール マリーナ Blu Profondo,Available,JPY,1430000.0,9496.630000000001,7547.54,9144.85
PAM01356,2025,https://www.panerai.com/content/dam/rcq/pan/xs/L0/lh/NQ/Q0/W5/d0/cN/sD/l9/gA/xsL0lhNQQ0W5d0cNsDl9gA.png,Luminor,PANERAI,Japan,1430000,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01356-luminor-marina-verde-smeraldo.html,￥,ルミノール マリーナ  Verde Smeraldo,Out of Stock,JPY,1430000.0,9496.630000000001,7547.54,9144.85
PAM01358,2025,https://www.panerai.com/content/dam/rcq/pan/2r/qU/Pf/R3/7U/6K/mv/An/Xj/50/4Q/2rqUPfR37U6KmvAnXj504Q.png,Luminor,PANERAI,Japan,1430000,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01358-luminor-marina-grigio-roccia.html,￥,ルミノール マリーナ Grigio Roccia,Available,JPY,1430000.0,9496.630000000001,7547.54,9144.85
PAM01564,2025,https://www.panerai.com/content/dam/rcq/pan/m0/3l/oJ/Ur/xU/WL/8v/Sx/xI/OT/pg/m03loJUrxUWL8vSxxIOTpg.png,Luminor,PANERAI,Japan,1441000,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01564-luminor-marina.html,￥,ルミノール マリーナ,Out of Stock,JPY,1441000.0,9569.681,7605.598,9215.195
PAM01316,2025,https://www.panerai.com/content/dam/rcq/pan/20/67/63/6/2067636.png,Luminor,PANERAI,Japan,1441000,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01316-luminor-marina.html,￥,Luminor Marina,Available,JPY,1441000.0,9569.681,7605.598,9215.195
PAM01562,2025,https://www.panerai.com/content/dam/rcq/pan/ir/1O/R1/R_/r0/mp/KS/la/o1/Xf/zw/ir1OR1R_r0mpKSlao1Xfzw.png,Luminor,PANERAI,Japan,1441000,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01562-luminor-marina.html,￥,ルミノール マリーナ,Out of Stock,JPY,1441000.0,9569.681,7605.598,9215.195
PAM01412,2025,https://www.panerai.com/content/dam/rcq/pan/qP/1R/cN/9g/ak/yg/8r/VG/Fa/UT/Iw/qP1RcN9gakyg8rVGFaUTIw.png,Luminor,PANERAI,Japan,1485000,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01412-luminor-marina-navy-seals.html,￥,ルミノール マリーナ ネイビーシールズ,Out of Stock,JPY,1485000.0,9861.885,7837.83,9496.574999999999
PAM02661,2025,https://www.panerai.com/content/dam/rcq/pan/EO/eS/-u/5M/rE/m5/DR/uq/SJ/ji/7g/EOeS-u5MrEm5DRuqSJji7g.png,Luminor,PANERAI,Japan,2244000,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam02661-luminor-marina-carbotech.html,￥,ルミノール マリーナ カーボテック™,Available,JPY,2244000.0,14902.404,11843.831999999999,14350.38
PAM02662,2025,https://www.panerai.com/content/dam/rcq/pan/yy/cr/9q/UF/8E/i4/Xp/AT/OQ/_Q/Qw/yycr9qUF8Ei4XpATOQ_QQw.png,Luminor,PANERAI,Japan,2464000,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam02662-luminor-marina-tuttogrigio.html,￥,ルミノール マリーナ トゥットグリージョ,Available,JPY,2464000.0,16363.424,13004.991999999998,15757.279999999999
PAM01112,2025,https://www.panerai.com/content/dam/rcq/pan/20/35/33/2/2035332.png,Luminor,PANERAI,Japan,4048000,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01112-luminor-marina-goldtech.html,￥,Luminor Marina Goldtech™ ,Available,JPY,4048000.0,26882.768,21365.343999999997,25886.96
PAM01365,2025,https://www.panerai.com/content/dam/rcq/pan/uG/0I/iH/F2/xE/iG/8V/Vk/z4/Lv/Ig/uG0IiHF2xEiG8VVkz4LvIg.png,Luminor,PANERAI,Japan,1386000,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01365-luminor-quaranta-bitempo.html,￥,ルミノール クアランタ BiTempo,Available,JPY,1386000.0,9204.426,7315.308,8863.47
PAM01367,2025,https://www.panerai.com/content/dam/rcq/pan/CT/n-/6W/SU/ok/CC/Wq/YS/6M/km/gQ/CTn-6WSUokCCWqYS6MkmgQ.png,Luminor,PANERAI,Japan,1386000,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01367-luminor-quaranta-bitempo.html,￥,ルミノール クアランタ BiTempo,Available,JPY,1386000.0,9204.426,7315.308,8863.47
PAM01404,2025,https://www.panerai.com/content/dam/rcq/pan/i7/zz/dP/TF/Kk/6Y/YC/D8/K6/wz/xQ/i7zzdPTFKk6YYCD8K6wzxQ.png,Luminor,PANERAI,Japan,1452000,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01404-luminor-quaranta-bitempo-luna-rossa.html,￥,ルミノール クアランタ ルナ・ロッサ BiTempo,Out of Stock,JPY,1452000.0,9642.732,7663.656,9285.539999999999
PAM01640,2025,https://www.panerai.com/content/dam/rcq/pan/8G/1V/mN/s5/Tj/2E/r0/-R/p2/Tt/0A/8G1VmNs5Tj2Er0-Rp2Tt0A.png,Luminor,PANERAI,Japan,1485000,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01640-luminor-quaranta-bitempo.html,￥,ルミノール クアランタ BiTempo,Available,JPY,1485000.0,9861.885,7837.83,9496.574999999999
PAM01641,2025,https://www.panerai.com/content/dam/rcq/pan/c1/qc/KI/QE/RB/uk/hB/wg/mT/GE/4g/c1qcKIQERBukhBwgmTGE4g.png,Luminor,PANERAI,Japan,3839000,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01641-luminor-quaranta-bitempo-goldtech.html,￥,ルミノール クアランタ BiTempo ゴールドテック™,Out of Stock,JPY,3839000.0,25494.799,20262.242,24550.405
PAM01360,2025,https://www.panerai.com/content/dam/rcq/pan/OJ/1e/ma/oI/EU/ex/4m/Es/3I/a1/ow/OJ1emaoIEUex4mEs3Ia1ow.png,Luminor,PANERAI,Japan,1606000,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01360-luminor-bitempo-power-reserve.html,￥,Luminor BiTempo Power Reserve,Available,JPY,1606000.0,10665.446,8476.467999999999,10270.369999999999
PAM01361,2025,https://www.panerai.com/content/dam/rcq/pan/aM/zj/RO/N0/6k/Sl/Pw/jL/Cm/ro/kg/aMzjRON06kSlPwjLCmrokg.png,Luminor,PANERAI,Japan,1606000,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01361-luminor-bitempo-power-reserve.html,￥,Luminor BiTempo Power Reserve,Available,JPY,1606000.0,10665.446,8476.467999999999,10270.369999999999
PAM01441,2025,https://www.panerai.com/content/dam/rcq/pan/17/12/33/1/1712331.png,Luminor,PANERAI,Japan,2255000,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01441-luminor-gmt.html,￥,ルミノール GMT,Available,JPY,2255000.0,14975.455,11901.89,14420.724999999999
PAM01674,2025,https://www.panerai.com/content/dam/rcq/pan/MC/aC/kK/6t/TR/SO/eX/tG/o5/BN/Hg/MCaCkK6tTRSOeXtGo5BNHg.png,Luminor,PANERAI,Japan,2893000,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01674-luminor-gmt-power-reserve-ceramica.html,￥,ルミノール GMT パワーリザーブ チェラミカ,Out of Stock,JPY,2893000.0,19212.413,15269.253999999999,18500.735
PAM01218,2025,https://www.panerai.com/content/dam/rcq/pan/21/48/54/1/2148541.png,Luminor,PANERAI,Japan,1518000,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01218-luminor-chrono.html,￥,ルミノール クロノ,Available,JPY,1518000.0,10081.038,8012.004,9707.609999999999
PAM01109,2025,https://www.panerai.com/content/dam/rcq/pan/21/48/44/8/2148448.png,Luminor,PANERAI,Japan,1518000,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01109-luminor-chrono.html,￥,ルミノール クロノ,Available,JPY,1518000.0,10081.038,8012.004,9707.609999999999
PAM01110,2025,https://www.panerai.com/content/dam/rcq/pan/21/48/47/5/2148475.png,Luminor,PANERAI,Japan,1628000,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01110-luminor-chrono.html,￥,ルミノール クロノ,Available,JPY,1628000.0,10811.548,8592.583999999999,10411.06
PAM01548,2025,https://www.panerai.com/content/dam/rcq/pan/KN/yQ/HT/7X/8E/mk/Jn/fc/ZC/aV/Ig/KNyQHT7X8EmkJnfcZCaVIg.png,Luminor,PANERAI,Japan,1628000,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01548-luminor-chrono.html,￥,ルミノール クロノ,Available,JPY,1628000.0,10811.548,8592.583999999999,10411.06
PAM01219,2025,https://www.panerai.com/content/dam/rcq/pan/cd/oK/fQ/Qt/SU/et/Rb/ak/AV/Fk/TA/cdoKfQQtSUetRbakAVFkTA.png,Luminor,PANERAI,Japan,2508000,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01219-luminor-chrono-carbotech.html,￥,ルミノール クロノ カーボテック™,Available,JPY,2508000.0,16655.628,13237.224,16038.66
PAM01111,2025,https://www.panerai.com/content/dam/rcq/pan/21/48/50/1/2148501.png,Luminor,PANERAI,Japan,4444000,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01111-luminor-chrono-goldtech.html,￥,Luminor Chrono Goldtech™,Available,JPY,4444000.0,29512.604,23455.431999999997,28419.379999999997
PAM01409,2025,https://www.panerai.com/content/dam/rcq/pan/gE/0n/MZ/Ma/9k/Op/N-/8F/mc/nf/DQ/gE0nMZMa9kOpN-8FmcnfDQ.png,Luminor,PANERAI,Japan,1661000,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01409-luminor-chrono-navy-seals.html,￥,ルミノール クロノ ネイビーシールズ  ,Out of Stock,JPY,1661000.0,11030.701000000001,8766.758,10622.095
PAM01419,2025,https://www.panerai.com/content/dam/rcq/pan/Sm/IC/8D/Fv/HU/qL/NG/kj/Mg/F8/8g/SmIC8DFvHUqLNGkjMgF88g.png,Luminor,PANERAI,Japan,2695000,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01419-luminor-chrono-carbotech-navy-seals.html,￥,ルミノール クロノ カーボテック™ ネイビーシールズ,Out of Stock,JPY,2695000.0,17897.495,14224.21,17234.524999999998
PAM01482,2025,https://www.panerai.com/content/dam/rcq/pan/MT/BC/lK/ZB/Tv/GJ/d8/UV/Nx/2S/Bw/MTBClKZBTvGJd8UVNx2SBw.png,Luminor,PANERAI,Japan,2299000,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01482-luminor-dieci-giorni-gmt.html,￥,ルミノール ディエチ ジョルニ GMT,Out of Stock,JPY,2299000.0,15267.659,12134.122,14702.105
PAM01483,2025,https://www.panerai.com/content/dam/rcq/pan/DZ/dw/-j/Qb/SQ/6U/2X/HX/LA/S_/dg/DZdw-jQbSQ6U2XHXLAS_dg.png,Luminor,PANERAI,Japan,2948000,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01483-luminor-dieci-giorni-gmt-ceramica.html,￥,パネライ ルミノール ディエチ ジョルニ GMT チェラミカ,Out of Stock,JPY,2948000.0,19577.668,15559.544,18852.46
PAM00742,2025,https://www.panerai.com/content/dam/rcq/pan/21/48/57/9/2148579.png,Luminor,PANERAI,Japan,7678000,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam00742-luminor-perpetual-calendar-gmt-goldtech.html,￥,Luminor Perpetual Calendar GMT Goldtech™ ,Out of Stock,JPY,7678000.0,50989.598,40524.484,49100.81
PAM00715,2025,https://www.panerai.com/content/dam/rcq/pan/21/64/65/8/2164658.png,Luminor,PANERAI,Japan,10626000,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam00715-luminor-perpetual-calendar-gmt-platinumtech.html,￥,Luminor Perpetual Calendar GMT Platinumtech™,Out of Stock,JPY,10626000.0,70567.266,56084.028,67953.26999999999
PAM01688,2025,https://www.panerai.com/content/dam/rcq/pan/jn/Ma/k1/Ej/TF/Od/9e/BI/Oo/Jx/ww/jnMak1EjTFOd9eBIOoJxww.png,Luminor,PANERAI,Japan,7821000,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01688-luminor-perpetual-calendar-goldtech.html,￥,Luminor Perpetual Calendar Goldtech™,Out of Stock,JPY,7821000.0,51939.261,41279.238,50015.295
PAM00670,2025,https://www.panerai.com/content/dam/rcq/pan/14/08/20/0/1408200.png,Luminor,PANERAI,Japan,3630000,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam00670-luminor-equation-of-time-gmt-titanio.html,￥,Luminor Equation of Time GMT Titanio,Available,JPY,3630000.0,24106.83,19159.14,23213.85
PAM01060,2025,https://www.panerai.com/content/dam/rcq/pan/21/64/94/7/2164947.png,Luminor,PANERAI,Japan,27896000,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam01060-luminor-tourbillon-gmt.html,￥,ルミノール トゥールビヨン GMT ゴールドテック™,Out of Stock,JPY,27896000.0,185257.336,147235.088,178394.91999999998
PAM00920,2025,https://www.panerai.com/content/dam/rcq/pan/16/49/88/2/1649882.png,Luminor,PANERAI,Japan,39853000,https://www.panerai.com/jp/ja/collections/watch-collection/luminor/pam00920-luminor-tourbillon-moon-phases-equation-of-time-gmt--la.html,￥,Luminor Tourbillon Moon Phases Equation of Time GMT - L’Astronomo,Out of Stock,JPY,39853000.0,264663.773,210344.134,254859.935
PAM01565,2025,https://www.panerai.com/content/dam/rcq/pan/eF/U8/Cs/i-/Rm/iU/J8/g-/RV/zu/FQ/eFU8Csi-RmiUJ8g-RVzuFQ.png,Submersible,PANERAI,Japan,1705000,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01565-submersible-luna-rossa.html,￥,サブマーシブル ルナ・ロッサ,Available,JPY,1705000.0,11322.905,8998.99,10903.474999999999
PAM01579,2025,https://www.panerai.com/content/dam/rcq/pan/s3/TK/qr/fW/Qd/S3/Ae/7p/RH/lM/0A/s3TKqrfWQdS3Ae7pRHlM0A.png,Submersible,PANERAI,Japan,1661000,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01579-submersible-luna-rossa.html,￥,サブマーシブル ルナ・ロッサ,Out of Stock,JPY,1661000.0,11030.701000000001,8766.758,10622.095
PAM01507,2025,https://www.panerai.com/content/dam/rcq/pan/ix/02/wr/hb/T0/Kj/JT/tX/DQ/H-/VQ/ix02wrhbT0KjJTtXDQH-VQ.png,Submersible,PANERAI,Japan,1859000,https://www.panerai.com/jp/ja/collections/watch-collection/submersible/pam01507-submersible-gmt-luna-rossa-titanio.html,￥,サブマーシブル GMT ルナ・ロッサ チタニオ,Available,JPY,1859000.0,12345.619,9811.802,11888.304999999998
