brand,url,image_url,collection,reference,price,currency,country,year,price_EUR,price_GBP,price_USD,price_JPY
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01535-luminor-gmt---42mm.html,https://www.panerai.com/content/dam/rcq/pan/15/82/53/8/1582538.png,LUMINOR,PAM01535,7700.0,GBP,UK,2021,9326.24,7700.0,9697.380000000001,1458904.3699999999
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01537-luminor-gmt-power-reserve---42mm.html,https://www.panerai.com/content/dam/rcq/pan/15/82/54/0/1582540.png,LUMINOR,PAM01537,8000.0,GBP,UK,2021,9689.6,8000.0,10075.2,1515744.8
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam00755-luminor-due---38mm.html,https://www.panerai.com/content/dam/rcq/pan/16/49/88/6/1649886.png,LUMINOR-DUE,PAM00755,5500.0,GBP,UK,2021,6661.6,5500.0,6926.700000000001,1042074.5499999999
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam00944-luminor-due-gmt-power-reserve---45mm.html,https://www.panerai.com/content/dam/rcq/pan/16/49/90/0/1649900.png,LUMINOR-DUE,PAM00944,9700.0,GBP,UK,2021,11748.640000000001,9700.0,12216.18,1837840.5699999998
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam00774-luminor-base-logo---44mm.html,https://www.panerai.com/content/dam/rcq/pan/16/49/90/4/1649904.png,LUMINOR,PAM00774,4300.0,GBP,UK,2021,5208.16,4300.0,5415.42,814712.83
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam00775-luminor-base-logo---44mm.html,https://www.panerai.com/content/dam/rcq/pan/16/49/90/6/1649906.png,LUMINOR,PAM00775,4300.0,GBP,UK,2021,5208.16,4300.0,5415.42,814712.83
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam00776-luminor-logo---44mm.html,https://www.panerai.com/content/dam/rcq/pan/16/49/90/8/1649908.png,LUMINOR,PAM00776,4800.0,GBP,UK,2021,5813.76,4800.0,6045.120000000001,909446.88
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam00777-luminor-logo---44mm.html,https://www.panerai.com/content/dam/rcq/pan/16/49/91/0/1649910.png,LUMINOR,PAM00777,4800.0,GBP,UK,2021,5813.76,4800.0,6045.120000000001,909446.88
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam00778-luminor-logo---44mm.html,https://www.panerai.com/content/dam/rcq/pan/16/49/91/2/1649912.png,LUMINOR,PAM00778,4800.0,GBP,UK,2021,5813.76,4800.0,6045.120000000001,909446.88
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01441-luminor-gmt---44mm.html,https://www.panerai.com/content/dam/rcq/pan/17/12/33/1/1712331.png,LUMINOR,PAM01441,10200.0,GBP,UK,2021,12354.24,10200.0,12845.880000000001,1932574.6199999999
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01104-luminor---44mm.html,https://www.panerai.com/content/dam/rcq/pan/17/48/48/0/1748480.png,LUMINOR,PAM01104,6000.0,GBP,UK,2021,7267.200000000001,6000.0,7556.400000000001,1136808.5999999999
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/radiomir/pam00754-radiomir-black-seal-logo---45mm.html,https://www.panerai.com/content/dam/rcq/pan/17/54/32/1/1754321.png,RADIOMIR,PAM00754,4200.0,GBP,UK,2021,5087.04,4200.0,5289.4800000000005,795766.02
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/radiomir/pam00753-radiomir-base-logo---45mm.html,https://www.panerai.com/content/dam/rcq/pan/17/54/32/2/1754322.png,RADIOMIR,PAM00753,3800.0,GBP,UK,2021,4602.56,3800.0,4785.72,719978.78
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam00797-luminor-8-days-power-reserve---44mm.html,https://www.panerai.com/content/dam/rcq/pan/17/68/76/7/1768767.png,LUMINOR,PAM00797,6600.0,GBP,UK,2021,7993.92,6600.0,8312.04,1250489.46
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam00795-luminor-8-days-power-reserve---44mm.html,https://www.panerai.com/content/dam/rcq/pan/17/68/77/1/1768771.png,LUMINOR,PAM00795,6200.0,GBP,UK,2021,7509.4400000000005,6200.0,7808.280000000001,1174702.22
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam00779-luminor-california-8-days-dlc---44mm.html,https://www.panerai.com/content/dam/rcq/pan/17/68/77/2/1768772.png,LUMINOR,PAM00779,7000.0,GBP,UK,2021,8478.4,7000.0,8815.800000000001,1326276.7
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam00683-submersible---42mm.html,https://www.panerai.com/content/dam/rcq/pan/18/18/65/0/1818650.png,SUBMERSIBLE,PAM00683,8500.0,GBP,UK,2021,10295.2,8500.0,10704.900000000001,1610478.8499999999
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam00799-submersible-bmg-tech---47mm.html,https://www.panerai.com/content/dam/rcq/pan/18/18/65/1/1818651.png,SUBMERSIBLE,PAM00799,13400.0,GBP,UK,2021,16230.08,13400.0,16875.960000000003,2538872.54
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam00960-submersible-carbotech---42mm.html,https://www.panerai.com/content/dam/rcq/pan/18/18/65/3/1818653.png,SUBMERSIBLE,PAM00960,15100.0,GBP,UK,2021,18289.120000000003,15100.0,19016.940000000002,2860968.31
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam00961-submersible-marina-militare-carbotech---47mm.html,https://www.panerai.com/content/dam/rcq/pan/18/18/65/4/1818654.png,SUBMERSIBLE,PAM00961,35800.0,GBP,UK,2021,43360.96,35800.0,45086.520000000004,6782957.9799999995
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam00979-submersible-marina-militare-carbotech---47mm.html,https://www.panerai.com/content/dam/rcq/pan/18/18/65/5/1818655.png,SUBMERSIBLE,PAM00979,17000.0,GBP,UK,2021,20590.4,17000.0,21409.800000000003,3220957.6999999997
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam00982-submersible-chrono-guillaume-nery-edition----47mm.html,https://www.panerai.com/content/dam/rcq/pan/18/18/65/6/1818656.png,SUBMERSIBLE,PAM00982,17000.0,GBP,UK,2021,20590.4,17000.0,21409.800000000003,3220957.6999999997
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam00983-submersible-chrono-guillaume-nery-edition----47mm.html,https://www.panerai.com/content/dam/rcq/pan/18/18/65/7/1818657.png,SUBMERSIBLE,PAM00983,34900.0,GBP,UK,2021,42270.880000000005,34900.0,43953.060000000005,6612436.6899999995
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam00984-submersible-mike-horn-edition---47mm.html,https://www.panerai.com/content/dam/rcq/pan/18/18/65/8/1818658.png,SUBMERSIBLE,PAM00984,17900.0,GBP,UK,2021,21680.48,17900.0,22543.260000000002,3391478.9899999998
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01036-luminor-luna-rossa-gmt---44mm.html,https://www.panerai.com/content/dam/rcq/pan/18/18/66/0/1818660.png,LUMINOR,PAM01036,9800.0,GBP,UK,2021,11869.76,9800.0,12342.12,1856787.38
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01038-luminor-luna-rossa-regatta---47mm.html,https://www.panerai.com/content/dam/rcq/pan/18/18/66/2/1818662.png,LUMINOR,PAM01038,21100.0,GBP,UK,2021,25556.32,21100.0,26573.34,3997776.9099999997
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01039-submersible-luna-rossa---47mm.html,https://www.panerai.com/content/dam/rcq/pan/18/18/66/3/1818663.png,SUBMERSIBLE,PAM01039,18800.0,GBP,UK,2021,22770.56,18800.0,23676.72,3562000.28
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01616-submersible-carbotech---47mm.html,https://www.panerai.com/content/dam/rcq/pan/18/18/66/4/1818664.png,SUBMERSIBLE,PAM01616,15600.0,GBP,UK,2021,18894.72,15600.0,19646.64,2955702.36
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam00985-submersible-mike-horn-edition---47mm.html,https://www.panerai.com/content/dam/rcq/pan/18/18/76/5/1818765.png,SUBMERSIBLE,PAM00985,35800.0,GBP,UK,2021,43360.96,35800.0,45086.520000000004,6782957.9799999995
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01033-luminor-gmt---44mm.html,https://www.panerai.com/content/dam/rcq/pan/18/24/74/0/1824740.png,LUMINOR,PAM01033,7900.0,GBP,UK,2021,9568.48,7900.0,9949.26,1496797.99
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam00986-luminor-gmt-10-days---44mm.html,https://www.panerai.com/content/dam/rcq/pan/18/24/74/1/1824741.png,LUMINOR,PAM00986,12850.0,GBP,UK,2021,15563.92,12850.0,16183.29,2434665.085
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam00764-luminor-yachts-challenge---44mm.html,https://www.panerai.com/content/dam/rcq/pan/18/71/47/6/1871476.png,LUMINOR,PAM00764,11500.0,GBP,UK,2021,13928.800000000001,11500.0,14483.1,2178883.15
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam00788-luminor-yachts-challenge---44mm.html,https://www.panerai.com/content/dam/rcq/pan/18/71/47/7/1871477.png,LUMINOR,PAM00788,13900.0,GBP,UK,2021,16835.68,13900.0,17505.66,2633606.59
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam00977-luminor-marina---42mm.html,https://www.panerai.com/content/dam/rcq/pan/18/95/13/7/1895137.png,LUMINOR,PAM00977,7400.0,GBP,UK,2021,8962.880000000001,7400.0,9319.560000000001,1402063.94
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01028-luminor-marina---42mm.html,https://www.panerai.com/content/dam/rcq/pan/18/95/14/1/1895141.png,LUMINOR,PAM01028,7400.0,GBP,UK,2021,8962.880000000001,7400.0,9319.560000000001,1402063.94
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam00968-submersible-bronzo---47mm.html,https://www.panerai.com/content/dam/rcq/pan/18/95/60/5/1895605.png,SUBMERSIBLE,PAM00968,14300.0,GBP,UK,2021,17320.16,14300.0,18009.420000000002,2709393.83
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01438-tuttonero-luminor-gmt---44mm.html,https://www.panerai.com/content/dam/rcq/pan/19/05/23/0/1905230.png,LUMINOR,PAM01438,11800.0,GBP,UK,2021,14292.16,11800.0,14860.92,2235723.58
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01025-luminor-marina---44mm.html,https://www.panerai.com/content/dam/rcq/pan/19/11/71/9/1911719.png,LUMINOR,PAM01025,7000.0,GBP,UK,2021,8478.4,7000.0,8815.800000000001,1326276.7
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam00768-luminor-tourbillon-gmt---47mm.html,https://www.panerai.com/content/dam/rcq/pan/19/11/72/2/1911722.png,LUMINOR,PAM00768,130000.0,GBP,UK,2021,157456.0,130000.0,163722.0,24630853.0
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/radiomir/pam00995-radiomir---45mm.html,https://www.panerai.com/content/dam/rcq/pan/19/18/46/7/1918467.png,RADIOMIR,PAM00995,9800.0,GBP,UK,2021,11869.76,9800.0,12342.12,1856787.38
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/radiomir/pam00997-radiomir---48mm.html,https://www.panerai.com/content/dam/rcq/pan/19/18/46/9/1918469.png,RADIOMIR,PAM00997,11500.0,GBP,UK,2021,13928.800000000001,11500.0,14483.1,2178883.15
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/radiomir/pam00998-radiomir-gmt---45mm.html,https://www.panerai.com/content/dam/rcq/pan/19/18/47/2/1918472.png,RADIOMIR,PAM00998,10450.0,GBP,UK,2021,12657.04,10450.0,13160.730000000001,1979941.645
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam00973-submersible---42mm.html,https://www.panerai.com/content/dam/rcq/pan/19/18/47/7/1918477.png,SUBMERSIBLE,PAM00973,7600.0,GBP,UK,2021,9205.12,7600.0,9571.44,1439957.56
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam00974-submersible---42mm.html,https://www.panerai.com/content/dam/rcq/pan/19/18/47/8/1918478.png,SUBMERSIBLE,PAM00974,23800.0,GBP,UK,2021,28826.56,23800.0,29973.72,4509340.78
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01029-luminor-due---38mm.html,https://www.panerai.com/content/dam/rcq/pan/19/18/48/0/1918480.png,LUMINOR-DUE,PAM01029,13400.0,GBP,UK,2021,16230.08,13400.0,16875.960000000003,2538872.54
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam00927-luminor-due---42mm.html,https://www.panerai.com/content/dam/rcq/pan/19/31/49/9/1931499.png,LUMINOR-DUE,PAM00927,6400.0,GBP,UK,2021,7751.68,6400.0,8060.160000000001,1212595.8399999999
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam00926-luminor-due---38mm.html,https://www.panerai.com/content/dam/rcq/pan/19/31/50/0/1931500.png,LUMINOR-DUE,PAM00926,6100.0,GBP,UK,2021,7388.320000000001,6100.0,7682.34,1155755.41
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam00964-luminor-due-gmt-power-reserve---45mm.html,https://www.panerai.com/content/dam/rcq/pan/19/34/35/4/1934354.png,LUMINOR-DUE,PAM00964,10500.0,GBP,UK,2021,12717.6,10500.0,13223.7,1989415.0499999998
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01046-luminor-due---42mm.html,https://www.panerai.com/content/dam/rcq/pan/19/34/35/5/1934355.png,LUMINOR-DUE,PAM01046,5700.0,GBP,UK,2021,6903.84,5700.0,7178.580000000001,1079968.17
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01043-luminor-due---38mm.html,https://www.panerai.com/content/dam/rcq/pan/19/34/35/6/1934356.png,LUMINOR-DUE,PAM01043,5500.0,GBP,UK,2021,6661.6,5500.0,6926.700000000001,1042074.5499999999
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01045-luminor-due---38mm.html,https://www.panerai.com/content/dam/rcq/pan/19/34/35/7/1934357.png,LUMINOR-DUE,PAM01045,13400.0,GBP,UK,2021,16230.08,13400.0,16875.960000000003,2538872.54
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01037-luminor-luna-rossa-chrono-flyback---44mm.html,https://www.panerai.com/content/dam/rcq/pan/19/58/84/7/1958847.png,LUMINOR,PAM01037,15700.0,GBP,UK,2021,19015.84,15700.0,19772.58,2974649.17
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/radiomir/pam00931-radiomir-california---47mm.html,https://www.panerai.com/content/dam/rcq/pan/19/62/12/8/1962128.png,RADIOMIR,PAM00931,7600.0,GBP,UK,2021,9205.12,7600.0,9571.44,1439957.56
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01042-luminor-due---42mm.html,https://www.panerai.com/content/dam/rcq/pan/19/72/38/6/1972386.png,LUMINOR-DUE,PAM01042,16000.0,GBP,UK,2021,19379.2,16000.0,20150.4,3031489.6
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01041-luminor-due---42mm.html,https://www.panerai.com/content/dam/rcq/pan/19/72/38/7/1972387.png,LUMINOR-DUE,PAM01041,16000.0,GBP,UK,2021,19379.2,16000.0,20150.4,3031489.6
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/radiomir/pam00992-radiomir-8-days---45mm.html,https://www.panerai.com/content/dam/rcq/pan/19/72/39/0/1972390.png,RADIOMIR,PAM00992,7400.0,GBP,UK,2021,8962.880000000001,7400.0,9319.560000000001,1402063.94
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam00915-luminor-base---44mm.html,https://www.panerai.com/content/dam/rcq/pan/19/76/97/7/1976977.png,LUMINOR,PAM00915,5800.0,GBP,UK,2021,7024.96,5800.0,7304.52,1098914.98
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam00914-luminor-base---44mm.html,https://www.panerai.com/content/dam/rcq/pan/19/76/97/9/1976979.png,LUMINOR,PAM00914,5400.0,GBP,UK,2021,6540.4800000000005,5400.0,6800.76,1023127.74
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01661-luminor-marina-carbotech---44mm.html,https://www.panerai.com/content/dam/rcq/pan/20/15/95/0/2015950.png,LUMINOR,PAM01661,10800.0,GBP,UK,2021,13080.960000000001,10800.0,13601.52,2046255.48
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/radiomir/pam01078-radiomir---45mm.html,https://www.panerai.com/content/dam/rcq/pan/20/27/37/3/2027373.png,RADIOMIR,PAM01078,9800.0,GBP,UK,2021,11869.76,9800.0,12342.12,1856787.38
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/radiomir/pam01144-radiomir---42mm.html,https://www.panerai.com/content/dam/rcq/pan/20/27/37/5/2027375.png,RADIOMIR,PAM01144,7000.0,GBP,UK,2021,8478.4,7000.0,8815.800000000001,1326276.7
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01117-luminor-marina---44mm.html,https://www.panerai.com/content/dam/rcq/pan/20/35/32/1/2035321.png,LUMINOR,PAM01117,17100.0,GBP,UK,2021,20711.52,17100.0,21535.74,3239904.51
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01108-submersible-ecopangaea-tourbillon-gmt---50mm-mike-horn-.html,https://www.panerai.com/content/dam/rcq/pan/20/35/33/0/2035330.png,SUBMERSIBLE,PAM01108,169900.0,GBP,UK,2021,205782.88,169900.0,213972.06000000003,32190630.189999998
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01112-luminor-marina-goldtech---44mm.html,https://www.panerai.com/content/dam/rcq/pan/20/35/33/2/2035332.png,LUMINOR,PAM01112,20600.0,GBP,UK,2021,24950.72,20600.0,25943.640000000003,3903042.86
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01118-luminor-marina-carbotech---44mm.html,https://www.panerai.com/content/dam/rcq/pan/20/35/33/4/2035334.png,LUMINOR,PAM01118,14300.0,GBP,UK,2021,17320.16,14300.0,18009.420000000002,2709393.83
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01119-luminor-marina-fibratech---44mm.html,https://www.panerai.com/content/dam/rcq/pan/20/35/33/6/2035336.png,LUMINOR,PAM01119,17100.0,GBP,UK,2021,20711.52,17100.0,21535.74,3239904.51
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01662-luminor-marina---44mm.html,https://www.panerai.com/content/dam/rcq/pan/20/35/34/1/2035341.png,LUMINOR,PAM01662,13500.0,GBP,UK,2021,16351.2,13500.0,17001.9,2557819.35
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01663-luminor-marina-fibratech---44mm.html,https://www.panerai.com/content/dam/rcq/pan/20/35/34/4/2035344.png,LUMINOR,PAM01663,14300.0,GBP,UK,2021,17320.16,14300.0,18009.420000000002,2709393.83
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01313-luminor-marina---44mm.html,https://www.panerai.com/content/dam/rcq/pan/20/50/94/8/2050948.png,LUMINOR,PAM01313,6800.0,GBP,UK,2021,8236.16,6800.0,8563.92,1288383.0799999998
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01085-luminor-blu-mare---44mm.html,https://www.panerai.com/content/dam/rcq/pan/20/61/23/0/2061230.png,LUMINOR,PAM01085,4800.0,GBP,UK,2021,5813.76,4800.0,6045.120000000001,909446.88
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01314-luminor-marina---44mm.html,https://www.panerai.com/content/dam/rcq/pan/20/66/83/2/2066832.png,LUMINOR,PAM01314,6800.0,GBP,UK,2021,8236.16,6800.0,8563.92,1288383.0799999998
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam02392-luminor-marina---42mm.html,https://www.panerai.com/content/dam/rcq/pan/20/66/85/6/2066856.png,LUMINOR,PAM02392,6700.0,GBP,UK,2021,8115.04,6700.0,8437.980000000001,1269436.27
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01316-luminor-marina--specchio-blu---44mm.html,https://www.panerai.com/content/dam/rcq/pan/20/67/63/6/2067636.png,LUMINOR,PAM01316,7600.0,GBP,UK,2021,9205.12,7600.0,9571.44,1439957.56
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01096-luminor-luna-rossa-gmt---42mm.html,https://www.panerai.com/content/dam/rcq/pan/20/76/80/1/2076801.png,LUMINOR,PAM01096,9700.0,GBP,UK,2021,11748.640000000001,9700.0,12216.18,1837840.5699999998
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01070-submersible-goldtech-orocarbo---44mm.html,https://www.panerai.com/content/dam/rcq/pan/20/81/27/2/2081272.png,SUBMERSIBLE,PAM01070,26900.0,GBP,UK,2021,32581.280000000002,26900.0,33877.86,5096691.89
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01393-luminor-marina---42mm.html,https://www.panerai.com/content/dam/rcq/pan/20/81/31/7/2081317.png,LUMINOR,PAM01393,6700.0,GBP,UK,2021,8115.04,6700.0,8437.980000000001,1269436.27
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01086-luminor-base-logo---44mm.html,https://www.panerai.com/content/dam/rcq/pan/20/83/64/8/2083648.png,LUMINOR,PAM01086,4300.0,GBP,UK,2021,5208.16,4300.0,5415.42,814712.83
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01084-luminor-logo---44mm.html,https://www.panerai.com/content/dam/rcq/pan/20/83/65/0/2083650.png,LUMINOR,PAM01084,4800.0,GBP,UK,2021,5813.76,4800.0,6045.120000000001,909446.88
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/radiomir/pam02020-radiomir---45mm.html,https://www.panerai.com/content/dam/rcq/pan/20/92/98/5/2092985.png,RADIOMIR,PAM02020,5800.0,GBP,UK,2021,7024.96,5800.0,7304.52,1098914.98
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01075-luminor-left-handed---47mm.html,https://www.panerai.com/content/dam/rcq/pan/21/16/47/0/2116470.png,LUMINOR,PAM01075,8500.0,GBP,UK,2021,10295.2,8500.0,10704.900000000001,1610478.8499999999
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01122-luminor-marina-44mm---guillaume-nery-edition.html,https://www.panerai.com/content/dam/rcq/pan/21/28/65/2/2128652.png,LUMINOR,PAM01122,17100.0,GBP,UK,2021,20711.52,17100.0,21535.74,3239904.51
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01074-submersible-bronzo-blu-abisso.html,https://www.panerai.com/content/dam/rcq/pan/21/33/34/4/2133344.png,SUBMERSIBLE,PAM01074,13900.0,GBP,UK,2021,16835.68,13900.0,17505.66,2633606.59
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01116-luminor-marina-platinumtech---44mm.html,https://www.panerai.com/content/dam/rcq/pan/21/33/35/9/2133359.png,LUMINOR,PAM01116,34500.0,GBP,UK,2021,41786.4,34500.0,43449.3,6536649.45
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01164-submersible-goldtech---42mm.html,https://www.panerai.com/content/dam/rcq/pan/21/34/44/9/2134449.png,SUBMERSIBLE,PAM01164,23800.0,GBP,UK,2021,28826.56,23800.0,29973.72,4509340.78
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01109-luminor-chrono.html,https://www.panerai.com/content/dam/rcq/pan/21/48/44/8/2148448.png,LUMINOR,PAM01109,8000.0,GBP,UK,2021,9689.6,8000.0,10075.2,1515744.8
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01110-luminor-chrono.html,https://www.panerai.com/content/dam/rcq/pan/21/48/47/5/2148475.png,LUMINOR,PAM01110,8700.0,GBP,UK,2021,10537.44,8700.0,10956.78,1648372.47
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01111-luminor-chrono-goldtech-blu-notte.html,https://www.panerai.com/content/dam/rcq/pan/21/48/50/1/2148501.png,LUMINOR,PAM01111,23800.0,GBP,UK,2021,28826.56,23800.0,29973.72,4509340.78
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01157-luminor-marina-esteel--blu-profondo.html,https://www.panerai.com/content/dam/rcq/pan/21/48/51/9/2148519.png,LUMINOR,PAM01157,7600.0,GBP,UK,2021,9205.12,7600.0,9571.44,1439957.56
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01303-luminor-chrono-luna-rossa.html,https://www.panerai.com/content/dam/rcq/pan/21/48/52/9/2148529.png,LUMINOR,PAM01303,8100.0,GBP,UK,2021,9810.720000000001,8100.0,10201.140000000001,1534691.6099999999
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01135-luminor-chrono-monopulsante-8-giorni-gmt-blu-notte.html,https://www.panerai.com/content/dam/rcq/pan/21/48/53/6/2148536.png,LUMINOR,PAM01135,19700.0,GBP,UK,2021,23860.64,19700.0,24810.18,3732521.57
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01218-luminor-chrono.html,https://www.panerai.com/content/dam/rcq/pan/21/48/54/1/2148541.png,LUMINOR,PAM01218,8000.0,GBP,UK,2021,9689.6,8000.0,10075.2,1515744.8
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01280-piccolo-due-madreperla.html,https://www.panerai.com/content/dam/rcq/pan/21/48/54/2/2148542.png,LUMINOR-DUE,PAM01280,14700.0,GBP,UK,2021,17804.64,14700.0,18513.18,2785181.07
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01356-luminor-marina-esteel--verde-smeraldo.html,https://www.panerai.com/content/dam/rcq/pan/21/48/55/3/2148553.png,LUMINOR,PAM01356,7600.0,GBP,UK,2021,9205.12,7600.0,9571.44,1439957.56
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01358-luminor-marina-esteel-grigio-roccia.html,https://www.panerai.com/content/dam/rcq/pan/21/48/55/8/2148558.png,LUMINOR,PAM01358,7600.0,GBP,UK,2021,9205.12,7600.0,9571.44,1439957.56
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam00742-luminor-perpetual-calendar-goldtech.html,https://www.panerai.com/content/dam/rcq/pan/21/48/57/9/2148579.png,LUMINOR,PAM00742,41400.0,GBP,UK,2021,50143.68,41400.0,52139.16,7843979.34
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01225-submersible-elab-id.html,https://www.panerai.com/content/dam/rcq/pan/21/53/48/4/2153484.png,SUBMERSIBLE,PAM01225,54000.0,GBP,UK,2021,65404.8,54000.0,68007.6,10231277.4
Panerai,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam00715-luminor-perpetual-calendar-platinumtech.html,https://www.panerai.com/content/dam/rcq/pan/21/64/65/8/2164658.png,LUMINOR,PAM00715,59400.0,GBP,UK,2021,71945.28,59400.0,74808.36,11254405.139999999
